REF_AREA,TIME_PERIOD,OBS_VALUE,COUNTRY,DATAFLOW,FREQ,TERRITORIAL_LEVEL,,MEASURE,ACTIVITY,PRICES,UNIT_MEASURE,OBS_STATUS,REF_YEAR_PRICE,UNIT_MULT,DECIMALS,CURRENCY
DE213,2014,61328,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE213,2015,61842,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE213,2016,65003,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE213,2017,64021,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE213,2018,64097,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE213,2019,65565,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE213,2020,62171,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE213,2021,63016,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE214,2000,51890,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2001,51519,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2002,50244,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2003,48387,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2004,48651,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2005,50819,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2006,55406,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2007,58043,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2008,60993,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2009,54991,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2010,64304,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2011,65253,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2012,61305,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2013,57450,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2014,59392,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2015,60628,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2016,59965,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2017,61478,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE214,2018,60679,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE214,2019,58494,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE214,2020,57226,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE214,2021,69659,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE215,2000,32647,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2001,33569,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2002,32947,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2003,32102,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2004,32172,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2005,32379,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2006,33302,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2007,34211,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2008,35101,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2009,34258,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2010,35584,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2011,36956,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2012,36687,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2013,37263,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2014,38000,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2015,39021,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2016,40270,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2017,40915,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE215,2018,40711,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE215,2019,42279,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE215,2020,40340,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE215,2021,41437,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE216,2000,33548,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2001,34514,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2002,34561,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2003,33567,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2004,33404,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2005,33839,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2006,34666,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2007,34950,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2008,34699,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2009,31918,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2010,33261,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2011,34623,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2012,34651,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2013,35369,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2014,35990,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2015,35983,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2016,35149,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2017,36156,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE216,2018,36792,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE216,2019,36660,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE216,2020,36249,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE216,2021,37069,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE217,2000,27577,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2001,30410,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2002,30511,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2003,29789,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2004,29123,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2005,30505,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2006,29142,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2007,30674,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2008,30002,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2009,28610,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2010,30113,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2011,31800,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2012,32559,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2013,32462,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2014,33425,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2015,33477,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2016,35009,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2017,35709,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE217,2018,35913,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE217,2019,36526,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE217,2020,34881,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE217,2021,35738,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE218,2000,33388,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2001,33932,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2002,33869,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2003,33406,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2004,34959,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2005,35266,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2006,36347,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2007,37573,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2008,38223,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2009,36466,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2010,36292,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2011,38407,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2012,36299,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2013,36274,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2014,38172,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2015,38623,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2016,39142,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2017,40653,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE218,2018,40543,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE218,2019,38921,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE218,2020,38967,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE218,2021,40660,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE219,2000,28656,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2001,29554,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2002,28919,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2003,28833,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2004,29687,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2005,29262,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2006,30158,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2007,30996,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2008,32844,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2009,31202,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2010,34979,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2011,36602,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2012,36034,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2013,37461,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2014,38631,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2015,40287,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2016,41458,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2017,42641,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE219,2018,43680,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE219,2019,44044,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE219,2020,42478,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE219,2021,44283,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,E,2015,0,0,USD
DE21A,2000,30133,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2001,30076,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2002,29941,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2003,29772,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2004,30601,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2005,30666,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2006,31930,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2007,31543,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2008,32369,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2009,31425,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2010,33995,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2011,36047,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
DE21A,2012,37471,DEU,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,_Z,GDP,_T,Q,USD_PPP_PS,A,2015,0,0,USD
