DATAFLOW,FREQ,TERRITORIAL_LEVEL,REF_AREA,TERRITORIAL_TYPE,MEASURE,ACTIVITY,PRICES,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,COUNTRY,OBS_STATUS,REF_YEAR_PRICE,UNIT_MULT,DECIMALS,CURRENCY
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES616,_Z,GDP,_T,Q,USD_PPP_PS,2015,25515,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES616,_Z,GDP,_T,Q,USD_PPP_PS,2016,25148,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES616,_Z,GDP,_T,Q,USD_PPP_PS,2017,25542,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES616,_Z,GDP,_T,Q,USD_PPP_PS,2018,26675,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES616,_Z,GDP,_T,Q,USD_PPP_PS,2019,25533,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES616,_Z,GDP,_T,Q,USD_PPP_PS,2020,24246,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES616,_Z,GDP,_T,Q,USD_PPP_PS,2021,26138,ESP,P,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2000,25378,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2001,26270,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2002,27553,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2003,28902,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2004,30994,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2005,30181,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2006,31676,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2007,31808,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2008,31624,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2009,30034,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2010,27941,GRC,B,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2011,25156,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2012,22500,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2013,22349,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2014,23454,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2015,23584,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2016,23121,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2017,23526,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2018,24080,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2019,24296,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2020,20437,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL434,_Z,GDP,_T,Q,USD_PPP_PS,2021,22996,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2001,42176,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2002,43717,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2003,45045,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2004,46681,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2005,47334,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2006,47685,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2007,46448,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2008,46509,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2009,45372,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2010,45922,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2011,46676,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2012,48466,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2013,48780,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2014,49742,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2015,52318,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2016,53070,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2017,54483,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2018,54789,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2019,56167,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2020,54673,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2021,58379,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US116,_Z,GDP,_T,Q,USD_PPP_PS,2022,59988,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2000,30372,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2001,31635,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2002,31406,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2003,31769,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2004,32632,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2005,32502,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2006,33399,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2007,33562,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2008,33851,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2009,33320,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2010,32684,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2011,32547,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2012,32283,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2013,32785,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2014,32880,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2015,31975,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2016,32101,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2017,32398,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2018,32794,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2019,33121,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2020,31619,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF31,_Z,GDP,_T,Q,USD_PPP_PS,2021,32692,FRA,P,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2000,94631,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2001,96385,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2002,98457,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2003,99817,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2004,102572,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2005,103523,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2006,108015,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2007,114975,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2008,112598,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2009,106953,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2010,108967,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2011,107684,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2012,106863,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2013,107734,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2014,107984,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2015,107861,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2016,110540,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2017,109577,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2018,108795,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2019,109792,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2020,106994,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2021,112937,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LU000,_Z,GDP,_T,Q,USD_PPP_PS,2022,112210,LUX,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2000,56838,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2001,57581,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2002,57244,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2003,57678,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2004,57310,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2005,58817,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2006,62052,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2007,65247,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2008,63706,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2009,57977,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2010,59354,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2011,56560,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2012,56255,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2013,55613,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2014,56945,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2015,57474,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2016,57273,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2017,60532,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2018,60223,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2019,59145,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2020,55638,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE718,_Z,GDP,_T,Q,USD_PPP_PS,2021,56066,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2001,36371,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2002,38222,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2003,38794,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2004,41369,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2005,42502,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2006,41769,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2007,40216,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2008,38735,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2009,37483,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2010,38677,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2011,38246,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2012,39124,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2013,40880,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2014,41599,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2015,43634,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2016,43305,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2017,45757,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2018,45934,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2019,46179,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2020,47236,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2021,49918,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US057,_Z,GDP,_T,Q,USD_PPP_PS,2022,50336,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,1998,50055,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,1999,52175,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2000,56070,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2001,56691,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2002,57012,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2003,58474,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2004,59676,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2005,60969,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2006,60902,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2007,64559,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2008,63874,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2009,60325,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2010,61496,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI43,_Z,GDP,_T,Q,USD_PPP_PS,2011,62331,GBR,A,2015,0,0,USD
